url,out,checksum
Upon request,..\data\S0006\S0006_full_Zylia_19ch_part01.wav,8e50e98c21416baa50aff5c7b8ffed3988262a66ad43f83f22456661d5c4cc857a9344a88641e4c6585df7bfa4314aae5bdf0a9c353da6399ee2eac737a9eb69
https://researchdata.ntu.edu.sg/api/access/datafile/111051?gbrecs=true,..\data\S0007\S0007_1min_Insta360.mp4,fcd2b8e485971bd0cbf0190c51bbdc84c00aa3de7e387265ef179926f40a8a06de7845965dd2b551d7b72f7bf87007b828bc7448dde676c8163ee910c7672b33
https://researchdata.ntu.edu.sg/api/access/datafile/111345?gbrecs=true,..\data\S0007\S0007_1min_SQobold_all.hdf,4ec192f881d6016737f388edc30ea7d9713a391d8407c0549ba6a9e20be7f20a7d6ebe58cd302c8613e3a3f59200c294de3b99c21751b3647f0d58f9aa09cde9
https://researchdata.ntu.edu.sg/api/access/datafile/110160?gbrecs=true,..\data\S0007\S0007_1min_SQobold_bin.wav,0661c2f509dafb2cf310a722c3f0223ee9ead8aaf08509ce9a843b417aa6514954cffd30f2f67d5c005390bd246ab15c53ba19fdc85259d33daa90ff0fd86d17
https://researchdata.ntu.edu.sg/api/access/datafile/110369?gbrecs=true,..\data\S0007\S0007_1min_SQobold_spl.wav,1c9179cfbbe370638c34b8c9536efa87ed3bf6f7341b926196fe27c12453a13380e1ebe8a6a8cfb7f0687ca91f2c775e01b06c0c41a2ddc3cb6949ad0fcee425
https://researchdata.ntu.edu.sg/api/access/datafile/110359?gbrecs=true,..\data\S0007\S0007_1min_Zylia_02ch.wav,aeb467ca28b90d0b67b3c0b10864a0161ca28c2f05ce86d9d3ca8cb2ee3aa62a1ac6cd9ba989715868971b04a0ab1554374846fa02b7752f935c5d8f7278176e
https://researchdata.ntu.edu.sg/api/access/datafile/110248?gbrecs=true,..\data\S0007\S0007_1min_Zylia_19ch.wav,bf1df7e26fdf7791de477e39a109439e32b58d2f4ec76be790f4ae932b7a56207fad7b06a86a818abc693299a0d1333633fea3b1ed480e7ec51bc90c39d59858
Upon request,..\data\S0007\S0007_full_Insta360.mp4,ff51e5649051a38cf2ae87c957310f73831b47b5a85b62ee7e001a1cf6bcd97f00c0773a0d9bee0c6c0b0f6d4c391643b1d613a5377f8f258180cec13e8bd8e2
https://researchdata.ntu.edu.sg/api/access/datafile/111131?gbrecs=true,..\data\S0007\S0007_full_SQobold_all.hdf,4b54579f78cae82f4eba3f606a5d6fcdaf57216ff5740d3144869a3f5f445b591f7c6c6907cd38e104344494a5938dafa77e7bff21232200ac0f1af6a0ea6368
https://researchdata.ntu.edu.sg/api/access/datafile/110513?gbrecs=true,..\data\S0007\S0007_full_SQobold_bin.wav,51dd6a24c6d8994535d6196102d0a7c974528cd30e3fe4931148f00bc6837f594e4acbea44947fe211280da021b7ef4fdad694eba71ac344760f7665a3924c46
